Parcel_ID,review,date,address,add_ver,add_rev,proptype,othertype,propstatus,stories,MIN_NO,MIN_RFSWY,MIN_RFTILE,MIN_FOUND,MIN_WINDDO,MIN_WNDPAN,MIN_UNFINW,MIN_MISSID,MIN_INSUL,MIN_ROT,MIN_RAILS,MIN_PORCH,MIN_PORJUNK,MIN_CHIMN,MIN_PAINT,MIN_GUTTER,MAJ_NO,MAJ_RFSWY,MAJ_RFTILE,MAJ_FOUND,MAJ_WINDDO,MAJ_SIDING,MAJ_ROT,MAJ_PORCH,MAJ_CHIMN,YARD_SATIS,YARD_MOW,YARD_OVRGR,YARD_VHINOP,YARD_VHPARK,YARD_GRCOV,YARD_MAJCL,GeneralCon,Comments,Pic1,Pic2,Pic3,Pic4,long,lat,MIN_TOTAL,MAJ_TOTAL,MnMj_total,Classify,other_tot,ParcCount,rec_id,Landlord
M0170205000,Jack,7/9/2016,No,No,325 Stokes st,Single family (garage),No,OCCUP,two,No,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Fair,"Kids playing outside, talked to owner",http://classic.ona.io/api/v1/files/2077519?filename=communitymapuga/attachments/1468079697129.jpg,http://classic.ona.io/api/v1/files/2077518?filename=communitymapuga/attachments/1468079712815.jpg,http://classic.ona.io/api/v1/files/2077520?filename=communitymapuga/attachments/1468079758097.jpg,No,-83.70683265,33.7897558,4,0,4,Dilapidated,1,1,M0170205000542,0
M0170206000,Jack,7/9/2016,No,No,321 Stokes st,Single family (no garage),No,OCCUP,one,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Fair,No,http://classic.ona.io/api/v1/files/2077521?filename=communitymapuga/attachments/1468079950196.jpg,No,No,No,-83.70713795,33.78976852,4,0,4,Dilapidated,2,1,M0170206000543,0
M0170207000,Jack,7/9/2016,No,No,317 Stokes st,Single family (no garage),No,OCCUP,one,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Fair,No,http://classic.ona.io/api/v1/files/2077522?filename=communitymapuga/attachments/1468080126114.jpg,No,No,No,-83.70701812,33.7899905,3,0,3,Substandard,1,2,M017020700038,0
M0130008000,Emily,7/9/2016,No,No,209 Bryant rd,Single family (garage),No,OCCUP,one,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,No,http://classic.ona.io/api/v1/files/2077523?filename=communitymapuga/attachments/1468073084958.jpg,http://classic.ona.io/api/v1/files/2077524?filename=communitymapuga/attachments/1468073100995.jpg,No,No,-83.70688761,33.80238684,1,0,1,Standard,0,1,M0130008000316,0
M0170207000,Jack,7/9/2016,No,No,313 Stokes st,Single family (no garage),No,OCCUP,one,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,No,http://classic.ona.io/api/v1/files/2077525?filename=communitymapuga/attachments/1468080255597.jpg,No,No,No,-83.70733114,33.79055902,1,0,1,Standard,0,2,M017020700039,0
M0170209000,Jack,7/9/2016,No,No,311 Stokes st,Single family (no garage),No,OCCUP,one,No,Yes,No,No,Yes,No,No,No,No,Yes,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Fair,No,http://classic.ona.io/api/v1/files/2077526?filename=communitymapuga/attachments/1468080437115.jpg,http://classic.ona.io/api/v1/files/2077527?filename=communitymapuga/attachments/1468080452383.jpg,No,No,-83.7081222,33.78981076,5,0,5,Dilapidated,2,1,M0170209000544,0
M0130009000,Emily,7/9/2016,No,No,207 Bryant St,Single family (garage),No,OCCUP,one,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Good,Missing house number,http://classic.ona.io/api/v1/files/2077528?filename=communitymapuga/attachments/1468073387680.jpg,http://classic.ona.io/api/v1/files/2077529?filename=communitymapuga/attachments/1468073397260.jpg,No,No,-83.7066749,33.80216626,1,0,1,Standard,0,1,M0130009000317,0
M0170211000,Jack,7/9/2016,No,No,315 Stokes st,Mobile home,No,OCCUP,one,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Fair,Trailer park,http://classic.ona.io/api/v1/files/2077530?filename=communitymapuga/attachments/1468080698061.jpg,No,No,No,-83.70735683,33.78892255,2,1,3,Substandard,1,1,M0170211000546,0
M0130011000,Emily,7/9/2016,No,No,203 Bryant Rd,Single family (garage),No,OCCUP,one,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,Roof looks very old,http://classic.ona.io/api/v1/files/2077531?filename=communitymapuga/attachments/1468073595138.jpg,No,No,No,-83.70628156,33.80175735,1,0,1,Standard,0,1,M0130011000319,0
M0170210000,Jack,7/9/2016,No,No,307 Stokes st,Single family (no garage),No,OCCUP,two,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Fair,No,http://classic.ona.io/api/v1/files/2077532?filename=communitymapuga/attachments/1468080956947.jpg,No,No,No,-83.70841442,33.78943736,4,0,4,Dilapidated,1,1,M0170210000545,1
M0190004000,Jack,7/9/2016,No,No,608 Radford St,Single family (no garage),No,OCCUP,one,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,No,http://classic.ona.io/api/v1/files/2077533?filename=communitymapuga/attachments/1468081482643.jpg,No,No,No,-83.70758186,33.78658652,3,0,3,Substandard,0,1,M0190004000582,0
M0130106000,Emily,7/9/2016,No,No,130 Bryant rd,Duplex,No,OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,No,http://classic.ona.io/api/v1/files/2077534?filename=communitymapuga/attachments/1468073967087.jpg,http://classic.ona.io/api/v1/files/2077535?filename=communitymapuga/attachments/1468073976616.jpg,No,No,-83.70513472,33.80164079,0,0,0,Standard,0,1,M0130106000380,0
M0190005000,Jack,7/9/2016,No,No,614 Radford St,Single family (no garage),No,OCCUP,one,No,No,No,Yes,No,No,No,No,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,No,http://classic.ona.io/api/v1/files/2077540?filename=communitymapuga/attachments/1468081597307.jpg,No,No,No,-83.70731129,33.78643676,3,0,3,Substandard,0,1,M0190005000583,0
M0130105000,Emily,7/9/2016,No,No,126 Bryant Rd,Single family (no garage),No,OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,Needs house number,http://classic.ona.io/api/v1/files/2077541?filename=communitymapuga/attachments/1468074107414.jpg,http://classic.ona.io/api/v1/files/2077542?filename=communitymapuga/attachments/1468074128487.jpg,No,No,-83.70488941,33.80138132,0,0,0,Standard,0,1,M0130105000379,0
M0190006000,Jack,7/9/2016,No,No,123 Mill St,Single family (no garage),No,OCCUP,one,No,No,No,Yes,No,No,No,No,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Fair,No clear driveway,http://classic.ona.io/api/v1/files/2077543?filename=communitymapuga/attachments/1468081798545.jpg,No,No,No,-83.70711299,33.78623773,3,0,3,Substandard,0,1,M0190006000584,0
M0130104000,Emily,7/9/2016,No,No,124 Bryant Rd,Single family (garage),No,OCCUP,one,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,Needs house number,http://classic.ona.io/api/v1/files/2077546?filename=communitymapuga/attachments/1468074352932.jpg,No,No,No,-83.70468055,33.80116275,1,0,1,Standard,0,1,M0130104000378,0
M0130103000,Emily,7/9/2016,No,No,114 Bryant Rd,Single family (garage),No,OCCUP,one,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,Needs house number,http://classic.ona.io/api/v1/files/2077554?filename=communitymapuga/attachments/1468074508535.jpg,http://classic.ona.io/api/v1/files/2077555?filename=communitymapuga/attachments/1468074530054.jpg,No,No,-83.7044825,33.80095557,2,0,2,Substandard,0,1,M0130103000377,0
M0130102000,Emily,7/9/2016,No,No,112 Bryant Rd,Single family (garage),No,OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,Needs house number,http://classic.ona.io/api/v1/files/2077557?filename=communitymapuga/attachments/1468074654050.jpg,No,No,No,-83.70427636,33.80074008,0,0,0,Standard,0,1,M0130102000376,0
M0130101000,Emily,7/9/2016,No,No,110 Bryant Rd,Single family (garage),No,OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,May need minor yard work,http://classic.ona.io/api/v1/files/2077559?filename=communitymapuga/attachments/1468074835917.jpg,No,No,No,-83.7040658,33.80052033,0,0,0,Standard,0,1,M0130101000375,0
M0200098000,Vic,7/9/2016,No,No,"1120 S broad St
",Single family (no garage),No,OCCUP,one,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Fair,No,http://classic.ona.io/api/v1/files/2077560?filename=communitymapuga/attachments/1468074550501.jpg,http://classic.ona.io/api/v1/files/2077561?filename=communitymapuga/attachments/1468074597985.jpg,No,No,-83.70769297,33.78027228,3,0,3,Substandard,1,1,M0200098000650,0
M0130100000,Emily,7/9/2016,No,No,108 Bryant Rd,Single family (garage),No,OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Good,No,http://classic.ona.io/api/v1/files/2077562?filename=communitymapuga/attachments/1468075143691.jpg,No,No,No,-83.70386412,33.80031015,0,0,0,Standard,0,1,M0130100000374,0
M0200164000,Vic,7/9/2016,No,No,1123 S broad st,Apartment,No,OCCUP,one,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,No,Yes,Yes,No,Fair,One tenant came out and talked to us. Said this is 4 apartments,http://classic.ona.io/api/v1/files/2077566?filename=communitymapuga/attachments/1468075661581.jpg,http://classic.ona.io/api/v1/files/2077565?filename=communitymapuga/attachments/1468075671781.jpg,http://classic.ona.io/api/v1/files/2077563?filename=communitymapuga/attachments/1468075698201.jpg,No,-83.70714428,33.78056708,5,0,5,Dilapidated,3,1,M0200164000653,0
M0130099000,Emily,7/9/2016,No,No,106 Bryant Rd,Single family (garage),No,OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,No,http://classic.ona.io/api/v1/files/2077568?filename=communitymapuga/attachments/1468075282340.jpg,http://classic.ona.io/api/v1/files/2077567?filename=communitymapuga/attachments/1468075296570.jpg,No,No,-83.70366188,33.80009979,0,0,0,Standard,0,1,M0130099000373,0
M0190044000,Vic,7/9/2016,No,No,115 E fambough st,Apartment,No,OCCUP,one,No,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,Fair,Complex with 25 duplexes. This is a generalization,http://classic.ona.io/api/v1/files/2077570?filename=communitymapuga/attachments/1468076695960.jpg,http://classic.ona.io/api/v1/files/2077569?filename=communitymapuga/attachments/1468076714867.jpg,http://classic.ona.io/api/v1/files/2077571?filename=communitymapuga/attachments/1468076759928.jpg,No,-83.70572045,33.7824858,3,0,3,Substandard,1,2,M019004400056,0
M0130022000,Emily,7/9/2016,No,No,709 e spring St,Single family (no garage),No,OCCUP,one,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Fair,No,http://classic.ona.io/api/v1/files/2077572?filename=communitymapuga/attachments/1468075521939.jpg,No,No,No,-83.70412482,33.79924076,3,0,3,Substandard,0,1,M0130022000330,0
M0200234000,Vic,7/9/2016,No,No,114 E fambough st,Single family (no garage),No,OCCUP,one,No,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Fair,No,http://classic.ona.io/api/v1/files/2077574?filename=communitymapuga/attachments/1468077228395.jpg,http://classic.ona.io/api/v1/files/2077576?filename=communitymapuga/attachments/1468077236614.jpg,http://classic.ona.io/api/v1/files/2077575?filename=communitymapuga/attachments/1468077275024.jpg,No,-83.70431004,33.78170961,3,0,3,Substandard,1,2,M0200234000109,0
M0130078000,Emily,7/9/2016,No,No,105 Glen Iris Dr,Single family (no garage),No,OCCUP,one,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,Needs house number,http://classic.ona.io/api/v1/files/2077577?filename=communitymapuga/attachments/1468076105708.jpg,No,No,No,-83.704691,33.79909162,1,0,1,Standard,0,2,M013007800022,0
M0130078000,Emily,7/9/2016,No,No,109 Glen Iris Dr,Single family (no garage),No,OCCUP,one,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Good,No,http://classic.ona.io/api/v1/files/2077582?filename=communitymapuga/attachments/1468076349393.jpg,No,No,No,-83.70472274,33.79928259,1,0,1,Standard,1,2,M013007800023,0
M0200165A00,Vic,7/9/2016,125 E FAMBROUGH STREET,No,125 E fambough st,Other,townhouses,OCCUP,two,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,Townhouse with 6 residences,http://classic.ona.io/api/v1/files/2077583?filename=communitymapuga/attachments/1468077682041.jpg,http://classic.ona.io/api/v1/files/2077584?filename=communitymapuga/attachments/1468077690227.jpg,http://classic.ona.io/api/v1/files/2077585?filename=communitymapuga/attachments/1468077703006.jpg,http://classic.ona.io/api/v1/files/2077586?filename=communitymapuga/attachments/1468077743360.jpg,-83.70516628,33.78170498,0,0,0,Standard,0,1,M0200165A00655,0
M0130026000,Emily,7/9/2016,No,No,112 Glen Iris Dr,Single family (garage),No,FOR_SALE,one,No,Yes,No,No,Yes,Yes,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,Fair,Needs house number,http://classic.ona.io/api/v1/files/2077587?filename=communitymapuga/attachments/1468076574842.jpg,http://classic.ona.io/api/v1/files/2077589?filename=communitymapuga/attachments/1468076581609.jpg,No,No,-83.70503705,33.79953515,6,1,7,Dilapidated,0,1,M0130026000333,0
M0200165000,Vic,7/9/2016,No,No,135 E fambough st,Single family (no garage),No,OCCUP,one,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Good,No number on house,http://classic.ona.io/api/v1/files/2077590?filename=communitymapuga/attachments/1468078183437.jpg,http://classic.ona.io/api/v1/files/2077591?filename=communitymapuga/attachments/1468078189867.jpg,No,No,-83.70481934,33.78175991,2,0,2,Substandard,1,1,M0200165000654,0
M0130028000,Emily,7/9/2016,No,No,122 Glen Iris Dr,Single family (no garage),No,OCCUP,one,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,No,http://classic.ona.io/api/v1/files/2077592?filename=communitymapuga/attachments/1468076771241.jpg,http://classic.ona.io/api/v1/files/2077593?filename=communitymapuga/attachments/1468076803207.jpg,No,No,-83.70544871,33.79995966,3,0,3,Substandard,0,1,M0130028000335,0
M0200259000,Vic,7/9/2016,No,No,112 victory drive,Single family (no garage),No,OCCUP,one,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Good,No house number,http://classic.ona.io/api/v1/files/2077595?filename=communitymapuga/attachments/1468079696285.jpg,http://classic.ona.io/api/v1/files/2077596?filename=communitymapuga/attachments/1468079711533.jpg,http://classic.ona.io/api/v1/files/2077594?filename=communitymapuga/attachments/1468079717187.jpg,No,-83.70595214,33.77976402,1,0,1,Standard,1,1,M0200259000685,0
M0130030000,Emily,7/9/2016,No,No,128 Glen Iris Dr,Single family (garage),No,OCCUP,one,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,"Needs house number
Spoke with resident-positive",http://classic.ona.io/api/v1/files/2077597?filename=communitymapuga/attachments/1468077002300.jpg,No,No,No,-83.70585693,33.80038119,1,0,1,Standard,0,1,M0130030000337,0
M0200257000,Vic,7/9/2016,No,No,120 Victory dr,Single family (no garage),No,OCCUP,one,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Good,No house number on house,http://classic.ona.io/api/v1/files/2077599?filename=communitymapuga/attachments/1468079954638.jpg,http://classic.ona.io/api/v1/files/2077598?filename=communitymapuga/attachments/1468079961285.jpg,No,No,-83.70537524,33.77968258,2,0,2,Substandard,0,1,M0200257000683,0
M0130032000,Emily,7/9/2016,No,No,136 Glen Iris Dr,Single family (no garage),No,OCCUP,one,No,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Fair,Needs house number,http://classic.ona.io/api/v1/files/2077600?filename=communitymapuga/attachments/1468077192340.jpg,No,No,No,-83.70627758,33.8008218,5,0,5,Dilapidated,0,1,M0130032000339,0
M0200255000,Vic,7/9/2016,No,No,128 victory drive,Single family (no garage),No,OCCUP,one,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Fair,No,http://classic.ona.io/api/v1/files/2077602?filename=communitymapuga/attachments/1468080129274.jpg,No,No,No,-83.70486899,33.77954934,3,0,3,Substandard,1,1,M0200255000681,0
M0130052000,Emily,7/9/2016,No,No,201 Glen Iris Dr,Single family (garage),No,OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,No,http://classic.ona.io/api/v1/files/2077603?filename=communitymapuga/attachments/1468077520608.jpg,http://classic.ona.io/api/v1/files/2077604?filename=communitymapuga/attachments/1468077531275.jpg,No,No,-83.7071222,33.80074191,0,0,0,Standard,0,1,M0130052000362,0
M0200254000,Vic,7/9/2016,No,No,132 victory dr,Single family (garage),No,OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,He came out. He's cool,http://classic.ona.io/api/v1/files/2077605?filename=communitymapuga/attachments/1468080312111.jpg,http://classic.ona.io/api/v1/files/2077606?filename=communitymapuga/attachments/1468080321969.jpg,No,No,-83.70453276,33.77945415,0,0,0,Standard,0,1,M0200254000680,0
M0130051000,Emily,7/9/2016,No,No,205 Glen Iris Dr,Single family (no garage),No,OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,Needs house number,http://classic.ona.io/api/v1/files/2077615?filename=communitymapuga/attachments/1468077631271.jpg,http://classic.ona.io/api/v1/files/2077613?filename=communitymapuga/attachments/1468077644203.jpg,No,No,-83.70736688,33.800985,0,0,0,Standard,0,1,M0130051000361,0
M0200244000,Vic,7/9/2016,No,No,135 victory dr,Single family (no garage),No,OCCUP,one,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,Why is the mailbox on other side of St? No house number,http://classic.ona.io/api/v1/files/2077617?filename=communitymapuga/attachments/1468081220030.jpg,http://classic.ona.io/api/v1/files/2077619?filename=communitymapuga/attachments/1468081245840.jpg,http://classic.ona.io/api/v1/files/2077618?filename=communitymapuga/attachments/1468081263364.jpg,No,-83.70377585,33.77955941,1,0,1,Standard,0,1,M0200244000669,0
M0130050000,Emily,7/9/2016,No,No,209 Glen Iris Dr,Single family (no garage),No,OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Fair,NEEDS house number,http://classic.ona.io/api/v1/files/2077621?filename=communitymapuga/attachments/1468077784905.jpg,http://classic.ona.io/api/v1/files/2077620?filename=communitymapuga/attachments/1468077776442.jpg,No,No,-83.70783163,33.80099201,0,0,0,Standard,0,1,M0130050000360,0
M0200245000,Vic,7/9/2016,No,No,139 Victory dr,Single family (garage),No,OCCUP,one,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Good,No,http://classic.ona.io/api/v1/files/2077623?filename=communitymapuga/attachments/1468081436789.jpg,http://classic.ona.io/api/v1/files/2077622?filename=communitymapuga/attachments/1468081465040.jpg,No,No,-83.70365554,33.77934056,1,0,1,Standard,0,1,M0200245000670,0
M0130049000,Emily,7/9/2016,No,No,215 Glen Iris Dr,Single family (no garage),No,OCCUP,one,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Fair,No,http://classic.ona.io/api/v1/files/2077625?filename=communitymapuga/attachments/1468077932270.jpg,http://classic.ona.io/api/v1/files/2077624?filename=communitymapuga/attachments/1468077939023.jpg,No,No,-83.70801801,33.8012245,3,0,3,Substandard,0,1,M0130049000359,0
M0200246000,Vic,7/9/2016,No,No,143 Victory dr,Single family (no garage),No,OCCUP,one,No,No,Yes,No,No,No,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,Poor,No,http://classic.ona.io/api/v1/files/2077627?filename=communitymapuga/attachments/1468081693212.jpg,http://classic.ona.io/api/v1/files/2077626?filename=communitymapuga/attachments/1468081700328.jpg,No,No,-83.70355383,33.77915269,4,2,6,Dilapidated,0,1,M0200246000671,0
M0130048000,Emily,7/9/2016,No,No,221 Glen Iris Dr,Duplex,No,OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,No,http://classic.ona.io/api/v1/files/2077629?filename=communitymapuga/attachments/1468078070607.jpg,No,No,No,-83.70821162,33.80146464,0,0,0,Standard,0,1,M0130048000358,0
M0200247000,Vic,7/9/2016,No,No,147 Victory dr,Single family (no garage),No,OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,No house number,http://classic.ona.io/api/v1/files/2077631?filename=communitymapuga/attachments/1468081863062.jpg,No,No,No,-83.70343672,33.77893302,0,0,0,Standard,0,1,M0200247000672,0
M0130047000,Emily,7/9/2016,No,No,225 Glen Iris Dr,Single family (no garage),No,OCCUP,one,No,Yes,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Fair,Yard needs work !mostly dead patches,http://classic.ona.io/api/v1/files/2077632?filename=communitymapuga/attachments/1468078220606.jpg,No,No,No,-83.70839672,33.80169348,6,0,6,Dilapidated,0,1,M0130047000357,0
M0200249000,Vic,7/9/2016,No,No,155 Victory dr,Single family (no garage),No,OCCUP,one,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Good,No,http://classic.ona.io/api/v1/files/2077633?filename=communitymapuga/attachments/1468082050543.jpg,No,No,No,-83.70315629,33.77838476,2,0,2,Substandard,0,1,M0200249000674,1
M0130046A00,Emily,7/9/2016,227 GLEN IRIS DRIVE,No,"227 Glen ,Iris Dr",Single family (garage),No,OCCUP,one,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Fair,No,http://classic.ona.io/api/v1/files/2077634?filename=communitymapuga/attachments/1468078390453.jpg,No,No,No,-83.70839177,33.80203742,3,0,3,Substandard,0,1,M0130046A00354,0
