record_id,parcel_num,date,primary_city
1eaab5ed-10e0-4335-8d40-f2f94a5b284a,M01 098A,2017-03-21,millen
8947edbc-1e07-487a-aafb-18b9248df4c0,M01 100,2017-03-21,millen
3cdf8f69-b55c-4347-aef1-364ccd556a2c,M01 099,2017-03-21,millen
3fd5a234-1a62-4b6b-bd39-634ff56862be,M01 098,2017-03-21,millen
eb56b947-ae41-4ae1-8f54-570708d1cb3b,M01 001A,2017-03-21,millen
51494e9c-856e-453c-b6f3-5ec70697363d,M01 002,2017-03-21,millen
54265d27-4a6b-4ff8-99bf-6a2f0c5f273e,M01 003,2017-03-21,millen
b96f747f-1609-4aed-ae3e-13f86f9e3381,M01 004,2017-03-21,millen
4423fc56-161b-4aba-bc6e-1f5d04bb13ae,M01 005,2017-03-21,millen
81d29bf0-cf97-4c24-bdaa-13b6680a6b5e,M01 077,2017-03-21,millen
f23b3963-bb13-4bf2-a212-754f8a9e9340,M01 078,2017-03-21,millen
1957e2a9-5da8-4f96-aa91-840aa3fbb1d4,M01 079,2017-03-21,millen
bcab6c91-ffae-4ea2-b8e6-4e92ecccedaa,M01 080A,2017-03-21,millen
6f3b74f0-50aa-4731-acac-42deceec442b,M01 080,2017-03-21,millen
8597c55c-a1dd-45fb-85dd-b51d2cf35efe,M01 081,2017-03-21,millen
a069f501-9b17-464e-ab8f-8b0a755f5e67,M01 082,2017-03-21,millen
27df7d46-d17a-4b5d-9597-eb284ff83fdd,M01 083,2017-03-21,millen
60fcd75f-d971-463c-8038-507fd8a56dec,M01 084,2017-03-21,millen
224b1c93-499c-477c-9b73-9e93476dd451,M08 058,2017-06-05,millen
75b75ad3-6d6b-4b0b-bbc1-77ae61b46b25,M08 062,2017-06-05,millen
331d0db9-025d-4277-bb9e-ab20a618f9b3,M08 063,2017-06-05,millen
c4beb3b3-0775-49e2-916b-75978036958d,M01 006,2017-06-05,millen
6981aa02-d5d6-431d-8477-fa08a16d2a45,M01 007,2017-06-05,millen
831e994b-cffb-4cf9-aa0e-bcba69e6f24b,M01 008,2017-06-05,millen
589eb6a8-c98c-47a3-bdf6-132bcc540771,M08 066,2017-06-05,millen
341d09c7-67f0-4f93-bf17-14cdd485ceee,M01 009,2017-06-05,millen
543a7f7b-868d-47b9-91a7-5d2885261b17,M01 010,2017-06-05,millen
f01636da-493d-48cf-a31d-c25f07d5b58d,M01 011,2017-06-05,millen
9bcc902f-8579-4358-80cf-e1d4c4dd2d9f,M01 012,2017-06-05,millen
612fca87-6402-45b0-b4fb-a260a80ffd53,M01 013,2017-06-05,millen
2c9f9244-1f91-45a3-b820-3e3b9bd2eaf7,M08 067,2017-06-05,millen
28be3b09-e566-415f-8877-a76aa590f6b5,M01 014,2017-06-05,millen
4462fb3b-d2dc-418c-9ed4-8e3c353b25d2,M01 015,2017-06-05,millen
02c7a998-9ea6-4c08-8f6f-212e6e0f5b83,M01 016,2017-06-05,millen
0224e57d-651b-4e68-b407-c1dc11f8341c,M01 017,2017-06-05,millen
4c34061d-a400-49f6-998b-0e8e5d0ca4a1,M08 105,2017-06-05,millen
820a37aa-1143-4b44-bc3f-64c4327f728d,M01 018,2017-06-05,millen
cfea0329-8db4-44a8-a69e-60f8b88158eb,M01 019,2017-06-05,millen
e361b6b5-3714-4871-9986-9f5cae69eadc,M08 097,2017-06-05,millen
04cf21c8-29ae-4073-a152-ac22da3729b7,M01 041,2017-06-05,millen
902c26c1-7bd4-4ad8-9195-22754e86b4ee,M01 043,2017-06-05,millen
bfb03914-2703-4a8f-9c22-7234604a2288,M01 044,2017-06-05,millen
a93b0aca-895f-4ae0-b433-8ceec10fdce3,M01 068,2017-06-05,millen
f7589d0f-0a66-468a-92c7-3f3cea37c628,M01 070,2017-06-05,millen
965a3987-a0a1-4eba-95fa-8ec3c5225332,M01 072,2017-06-05,millen
2011baa7-d383-474d-baa9-6d6c8d4728ca,M01 074,2017-06-05,millen
7dd47d5f-4a98-4e67-b713-393afb71e670,M01 075,2017-06-05,millen
bc458e83-5fc4-494c-84a7-3e749adbba4a,M01 030,2017-06-05,millen
18f5a606-6466-4f7e-b019-d5822fb154f4,M01 032,2017-06-05,millen
21a383c7-2fb6-4b3d-8e6c-33b725ab121a,M01 033,2017-06-05,millen
39e703b6-f263-469d-b976-47fcc3d7cbf0,M01 035,2017-06-05,millen
74b84d7e-961a-4e6b-95ef-7deca08d59f5,M08 098,2017-06-05,millen
0a2d5593-f653-49f4-96eb-9f49552eaa16,M01 036,2017-06-05,millen
27ce5d74-01bf-4858-a686-4ac6773617ad,M08 099,2017-06-05,millen
9bf16422-8277-4817-a62f-df449e6d80a4,M01 038,2017-06-05,millen
f66cd547-e6cd-4ab9-b26f-655e3bb6dcc7,M01 039,2017-06-05,millen
04e92dcb-377f-45b5-9f50-87f27148c500,M01 020,2017-06-05,millen
c27ea0e1-9882-4848-b277-47f719f1e3c6,M08 073,2017-06-05,millen
efabf1ec-ffff-4f4e-882b-9c6578dd22bb,M01 021,2017-06-05,millen
805b58fc-85c0-49b5-9736-8e46ed2a92fb,M01 023,2017-06-05,millen
08ff4e30-485a-4c79-8512-a4683290254d,M01 024,2017-06-05,millen
97745a22-359b-4996-8b2a-9ea5f1a9a69d,M08 059,2017-06-05,millen
fc4ee1ba-9fc9-400b-8cfa-581cc114ba88,M01 025,2017-06-05,millen
6a56c317-acfe-4d2c-993d-89cc2b683170,M08 036,2017-06-05,millen
1454722a-6b1b-4b25-9a41-1e97be251c34,M01 026,2017-06-05,millen
3e643e90-4b1c-4020-bab6-4220b3649a12,M08 038,2017-06-05,millen
ea8e5b76-808f-43b9-90d6-46c399fe490d,M01 027,2017-06-05,millen
2d61e4ee-5898-4785-aeb7-45693334c48d,M08 023,2017-06-05,millen
a1b98bee-5f6c-4a55-8cad-b6bb311cb9b7,M01 028,2017-06-05,millen
73587c41-51a0-4193-aa31-93ff85aaa587,M01 029,2017-06-05,millen
5680aa18-9d3c-438d-9735-d2a9a81de39c,M01 056,2017-06-05,millen
8b245b82-1191-4a57-abbb-5609056b3b85,M08 007,2017-06-05,millen
65accdf6-595a-40d3-ae98-8ae1b29a5477,M01 058,2017-06-05,millen
3b32137f-15bd-45c5-963c-8a2ded7504ce,M01 059,2017-06-05,millen
341fb316-306d-4b0b-a540-c1e321b1d47e,M01 060,2017-06-05,millen
c3cdaab0-4908-4b0e-af80-4e39e4e65467,M01 062,2017-06-05,millen
6a7a4f9a-2e6e-4d5c-94a1-38eea777956a,M01 064,2017-06-05,millen
bda58180-ad06-4d1a-9236-f63be96ff551,M08 003,2017-06-05,millen
4509419b-d6b7-4231-b0e8-92006d503ef3,M01 065,2017-06-05,millen
a77b7813-3993-4bbd-b543-e2bc55031452,M01 045,2017-06-05,millen
6a4d2661-e1b2-4d36-8f46-7c2742059a06,M01 047,2017-06-05,millen
126ce426-8114-4baa-80cc-2e0b0abd2448,M01 048,2017-06-05,millen
c0946716-d390-4797-8ff7-c14988a25b6a,M08 002,2017-06-05,millen
c56383ad-9ff8-4bfe-bbc9-07e9025383a4,M01 049,2017-06-05,millen
6e1c1469-7613-4b71-a343-2ec73ff8dc31,M01 050,2017-06-05,millen
cb29eec9-21b4-43f1-bde2-95e7b7a00dad,M01 052,2017-06-05,millen
4050b971-2a2b-4735-ba10-7a965ec814f5,M08 029,2017-06-05,millen
390e5f9f-3107-4215-b9d0-066bf26c19a4,M01 054,2017-06-05,millen
2148b570-782d-4c67-84b4-ca3d3c12525f,M08 074,2017-06-05,millen
68e329ba-c7e8-46b8-a68c-913ecac17e73,M08 071,2017-06-05,millen
506a0d62-2afb-4385-89db-2cf6f9399103,M08 031,2017-06-05,millen
15baa302-2829-44c8-8a8d-398e9570745c,M08 070,2017-06-05,millen
b6edc65a-b322-4395-9f72-8cb73b889f09,M08 032,2017-06-05,millen
ee87bfd9-0735-4d1e-82a9-63c1e4cbd9b1,M08 064,2017-06-05,millen
7347de77-25ab-4421-a3df-f60998c299ab,M08 069,2017-06-05,millen
fe0ac5dd-02d9-4428-b5af-d8d54e9be8fb,M08 068,2017-06-05,millen
015b62b5-e7d8-481f-9248-26b6a15caaad,M08 030,2017-06-05,millen
a825cfd8-164e-42de-b30c-1d233ec5e2d1,M08 106,2017-06-05,millen
aca3e9de-4fde-4f09-873b-c76a5856a4cc,M08 104,2017-06-05,millen
f4cf6383-7faf-485b-be79-076822a2e16f,M08 103,2017-06-05,millen
34102968-f798-420d-8abb-dbbecfa2f136,M07 064,2017-06-05,millen
dd6c9f0f-7a9b-4f98-85ed-106f85540101,M08 102,2017-06-05,millen
4bb8d6e3-7a93-4840-9d66-ec60d1935154,M08 101,2017-06-05,millen
04b46ee4-d2b1-4d41-b7e6-540a46014b01,M08 100,2017-06-05,millen
91257c98-8f12-4c5a-b215-d5d2eecd302e,M08 072,2017-06-05,millen
b30e9565-3fcf-4439-a4b1-b2fd4a85a798,M08 061,2017-06-05,millen
2ff14f53-2971-4d1a-a53d-f2b8efb20730,M07 065,2017-06-05,millen
ccd6ae6a-014d-44d7-8023-656809f80078,M08 035,2017-06-05,millen
6f4b9fa6-f90c-431a-baea-769fcfda0409,M08 034,2017-06-05,millen
4b910ad2-b4cf-4dbc-beaf-427b484e4555,M08 006,2017-06-05,millen
2ef8afe0-8d3f-438a-bf5c-66627371c3db,M07 066,2017-06-05,millen
707ef37b-9a52-4d06-bb98-745f8a563950,M08 004,2017-06-05,millen
b5619556-643c-40d0-83ef-b64c8607c335,M08 001,2017-06-05,millen
e25cb962-f572-4d23-87c9-4adada687b94,M08 028,2017-06-05,millen
b8c04a18-4281-4343-a060-cb5a3e2a0000,M08 027,2017-06-05,millen
ed30a16b-5cb2-4e71-a460-a8c5a65f90f2,M08 025,2017-06-05,millen
05a0f657-fabb-481a-b862-95f531e07c52,M08 033,2017-06-05,millen
cee85b18-a43a-4bfb-baa1-2b85e56e68a9,M08 057,2017-06-05,millen
c2982001-08cb-4aee-b350-1ae34b7761d7,M07 073,2017-06-05,millen
46d1233a-9b4d-4157-a454-5d378f78371f,M07 072,2017-06-05,millen
3af9b21e-a4c3-4769-b7d5-fdcfeca5c0a7,M07 070,2017-06-05,millen
b8f11ad2-1b4d-467a-8367-473f514fedbe,M07 067,2017-06-05,millen
c6406aa9-cb95-4aa1-ae80-d71701f22909,M07 030,2017-06-05,millen
cf13b942-a8a4-42c0-9c44-7c064a8d8ad7,M07 031A,2017-06-12,millen
fddcd2d2-c92d-4cdf-bd27-f8c47202baec,M07 033,2017-06-12,millen
c01a5b74-eac4-4c1d-b4d7-a58a505383e9,M07 035,2017-06-12,millen
7483d561-f026-42eb-b305-154d29b56ae6,M07 037,2017-06-12,millen
303f26ea-1d02-492f-903a-5bd14d982c49,M07 039A,2017-06-12,millen
3a03bad9-95b4-4303-9f85-d8d066fc95a9,M07 025,2017-06-12,millen
a2c83659-dd10-4067-8388-5bbc91966211,M07 017,2017-06-12,millen
cc60a8dc-5f33-4769-b065-3ed6777ac830,M07 015,2017-06-12,millen
bd5ca30c-9e0c-45eb-a753-37f4c3fa32de,M07 001,2017-06-12,millen
0f711f83-a816-4999-b1e0-84394ae5e162,M07 002,2017-06-12,millen
f295040e-18d6-48b6-a2a4-39e7dcc4b668,M07 040,2017-06-12,millen
ada7038e-5854-4121-a919-7caa16c26e6c,M07 042,2017-06-12,millen
da00e98d-aa11-45a7-9e8d-4c5134336128,M07 044,2017-06-12,millen
eb7db678-ed56-4cc7-a602-2e673cb38b2b,M07 046,2017-06-12,millen
8fc4cb52-cdcd-4cc4-b944-6c12176a2a46,M07 048,2017-06-12,millen
086e007d-3d1b-48fc-90a0-82663c72eff7,M07 036,2017-06-12,millen
316c1d98-106d-466e-8a0d-67ede5d0cff1,M07 038,2017-06-12,millen
ae89001b-3aa3-4331-81ab-008f90b84ca3,M07 014,2017-06-12,millen
7ff96d5f-1e55-4145-b831-624633fe8b5e,M07 043,2017-06-12,millen
251fd2fd-b81f-42b6-ab31-8ee89bdd2f3e,M07 045,2017-06-12,millen
598dea07-fe9e-4b89-a7c9-46264a10ad32,M07 049,2017-06-12,millen
5d087d95-316a-4f6e-b5dd-c1d9ca544b12,M08 043,2017-06-12,millen
cb4763c4-3953-4810-9bda-cea3ffcc8dc9,M08 053,2017-06-12,millen
544a0a71-9413-489e-a0f4-8aa4abffed94,M08 022,2017-06-12,millen
76a48a14-f8a1-465c-9c25-479445bb148a,M08 010,2017-06-12,millen
d9c0d790-c8a5-4027-8b5c-93e185e0eccd,M08 076,2017-06-12,millen
36673822-6ec5-4430-a4f2-19434017ffaf,M08 075,2017-06-12,millen
9d2391be-2652-4a2c-9fc9-678cc8e81326,M08 078,2017-06-12,millen
ede9b20e-2ed8-4002-a17f-678bb7c16d29,M08 092,2017-06-12,millen
ff7d21ce-0bd7-4713-b2dd-2e07188f25df,M08 093,2017-06-12,millen
8a31e1fd-0672-412b-b80a-f7ce39c8a76c,M08 095,2017-06-12,millen
cbd6cf9d-1859-4ac3-97fb-c90a946b0831,M08 083A,2017-06-12,millen
7d078b13-cd5f-4192-ba8b-bbbaf4452e5f,M08 082,2017-06-12,millen
51d46083-2e51-4032-8465-d4ad5962bd14,M08 080,2017-06-12,millen
45f94d3b-f0ac-4222-9552-d4120620f857,M08 091,2017-06-12,millen
67d17ba8-b2da-4818-9ad2-f80e74c1c94b,M08 089,2017-06-12,millen
f2c5d3de-727e-444c-99c5-ca63e5b775ca,M08 084,2017-06-12,millen
2967ea0e-d874-430c-82c5-e7e7e315f072,M08 046,2017-06-12,millen
3a5b806a-b353-45b9-bccb-9ebe07c69cfd,M08 044C,2017-06-12,millen
15be8e97-1bde-4f12-87b1-1df6284e7e5c,M08 044B,2017-06-12,millen
724ef10c-ec00-4c02-aa07-19b4d840e2a2,M08 049,2017-06-12,millen
f413430c-0786-4c29-9cca-a98aa213836a,M08 015,2017-06-12,millen
d06d21e9-75be-4568-8de5-f2378d4dc370,M08 017,2017-06-12,millen
107b8451-b004-4f47-97ff-de7548ff03e7,M08 011A,2017-06-12,millen
4e072a5e-b034-4c61-b066-878d90654c13,M08 012,2017-06-12,millen
4bc05dfd-f173-45e9-826d-134b0c76c4e9,M08 055,2017-06-12,millen
2142bd25-f40b-4172-9a84-9930c1b04e31,M08 040,2017-06-12,millen
ed286b2c-ca79-4feb-8b52-ee491219fff2,M07 004,2017-06-12,millen
bfb4a609-589f-4cfe-85dc-e57b0489de4b,M08 041,2017-06-12,millen
68c474fa-93b4-4c0e-99f7-9f1a3a029408,M08 051,2017-06-12,millen
beb9922f-ca45-439c-a58b-b621c18dd209,M08 052,2017-06-12,millen
e98c2e3e-dfc7-4229-9f67-8e19ac820243,M08 054,2017-06-12,millen
0eae5a66-5952-404c-9259-2e3c4f693c3f,M08 056,2017-06-12,millen
6015fafe-c72b-4edf-a092-da3602586747,M08 039,2017-06-12,millen
069fd796-69e0-4054-8234-851c7a9aa946,M08 019,2017-06-12,millen
61e6a791-1d42-4c58-bdce-c9676dd04a5f,M08 020,2017-06-12,millen
27bcb179-ec11-4275-b113-11d9ce9dd835,M08 009,2017-06-12,millen
9203e4bf-fe64-43c2-9818-fb8d841a4cb4,M08 077,2017-06-12,millen
de24eb00-cc51-4430-908b-e3d8a66f0f15,M08 083,2017-06-12,millen
43d4cca8-8429-4439-82a4-b0105c5d4d11,M08 081,2017-06-12,millen
ae0a9d39-92bc-42e6-a729-1941aff9bb3d,M08 079,2017-06-12,millen
7a220523-1a9a-4ba2-898c-ea5f6f9afa22,M08 090,2017-06-12,millen
7a26fb28-24f9-427c-8e53-aa8da394af31,M08 087,2017-06-12,millen
5b5ac6ab-32fa-4387-a2ac-78cdcf670f53,M08 047,2017-06-12,millen
e0f607ce-fbdf-45b4-b16c-6904341f6e02,M08 045,2017-06-12,millen
9fceef49-b5fe-473b-ba69-e43bb654ea06,M08 044A,2017-06-12,millen
3752b016-cb82-4371-a726-5c98514fdb32,M08 044,2017-06-12,millen
196f79ae-0345-410b-9900-fd586888848a,M08 050,2017-06-12,millen
0a077e21-7610-4421-ac8f-eb7b665fe7cf,M08 048,2017-06-12,millen
faa72b75-9fda-4679-8432-0cde13c66ccb,M08 014,2017-06-12,millen
077ceace-5053-4477-aa21-d66a2d2edfca,M08 016,2017-06-12,millen
1487dbc3-1ecc-4c6b-8475-b707ba02dfb2,M08 018,2017-06-12,millen
e722b8b4-0395-4d2d-81de-4c04b72beac7,M08 011,2017-06-12,millen
78e1ef8b-ecc6-452d-afcd-cfed73fa3e8c,M08 013,2017-06-12,millen
a165a4f9-0691-4416-abb8-23f2bf1e815a,M09 034,2017-06-19,millen
44c79f4e-3f65-4cca-989c-393495cea3e6,M09 038,2017-06-19,millen
fa092083-1290-4114-9d79-700e1f292e65,M09 036,2017-06-19,millen
1e8ce225-5624-4212-8fb7-d5faef201c6c,M09 060,2017-06-19,millen
103d772d-5850-447d-9ca0-3af92c7cfc04,M09 059,2017-06-19,millen
b85eedd5-ac73-4b73-9e25-a6d7cda248ad,M09 063,2017-06-19,millen
7118b408-69f3-4cad-a2d2-7ee085014b49,M09 096,2017-06-19,millen
75a25937-9367-40f8-9e58-eec22d66b554,M09 126,2017-06-19,millen
4aa850d5-0115-4799-89b2-4de68e858800,M09 122,2017-06-19,millen
b118b20b-4611-4934-8dd5-5f4dc68b532d,M09 026,2017-06-19,millen
0d4fde66-f99b-488a-9690-d78deae5d0c6,M09 037,2017-06-19,millen
df98af22-5cf1-4ccb-bf23-eb85b4c8f04d,M09 035,2017-06-19,millen
2cf6d385-929c-40e6-bf53-f2f5409669c4,M09 061,2017-06-19,millen
6c0508bf-e150-4b8f-b3f6-fe10da8784a4,M09 135,2017-06-19,millen
99b41267-76c0-4bb2-97cb-835b0641beca,M09 062,2017-06-19,millen
e9f87f69-de97-4e90-b848-281246f225ce,M09 133,2017-06-19,millen
41e36e5d-6594-4ec7-9649-976f22f5f30e,M09 130,2017-06-19,millen
1d43a6bd-1013-4ca0-a3c6-4566b46e5b1b,M09 132,2017-06-19,millen
3f99095c-eab5-46d0-b12d-9eea84e36893,M09 089,2017-06-19,millen
de34f769-86ac-4a7e-bd67-d317de9cf694,M09 092,2017-06-19,millen
aa0c465b-1c72-4603-9cca-4c9a30c673f2,M09 069,2017-06-19,millen
04b55d36-e9d0-4bc2-b5db-0a913c1ac219,M09 093,2017-06-19,millen
5cf8fe9a-a561-41ea-8567-fe26816a205b,M09 094,2017-06-19,millen
cb3de90c-1814-4a24-bc10-8a8141c4f710,M09 095,2017-06-19,millen
d7e0fc0b-600f-45a9-8d22-061c61257df0,M09 123,2017-06-19,millen
859ca137-b22c-4b44-84c1-1e5918f94508,M09 128,2017-06-19,millen
584b7f13-c71c-4f57-bdc2-ffdd6ffab77e,M09 136,2017-06-19,millen
806fe83d-0177-4919-80c0-32e415b73496,M09 134,2017-06-19,millen
8ab68e1e-f884-4060-9476-dc8f01e06b69,M09 129,2017-06-19,millen
176adad2-4c74-4d59-bd3a-e6211b939d02,M09 131,2017-06-19,millen
f092d77b-bebd-4bd3-85b3-f5928a4cca60,M09 091,2017-06-19,millen
df6718b0-e745-4393-aa86-9985f7821feb,M09 090,2017-06-19,millen
46a0becb-52f7-4ff4-af4e-280c53a2151f,M09 066,2017-06-19,millen
d0f2ef17-d2ad-4efc-bee0-6fee9b26407d,M09 068,2017-06-19,millen
478a176a-9ff4-4796-8263-cf5aa717c744,M09 066B,2017-06-19,millen
5ce6058d-d203-40bd-9b7c-91e458214792,M09 032,2017-06-19,millen
c8c2e1eb-a493-4b15-afa5-42eebb614d7a,M09 033,2017-06-19,millen
a6c74f5d-b109-4245-9cf4-580cd67e4f0b,M09 007,2017-06-19,millen
7f6c5c92-5338-4582-adec-ccbbc7484c86,M09 001,2017-06-19,millen
56f849df-953e-4bba-b52f-0047909b3b36,M12 066,2017-06-19,millen
3a31f8f4-70ea-4c92-bdb6-f1814b144c6f,M12 067,2017-06-19,millen
a73ddf25-8f9f-4b2f-beab-c0ce527dc7fe,M12 032,2017-06-19,millen
f7ea9d37-f209-41dd-ab68-1f9a1820f054,M12 033,2017-06-19,millen
62ffab12-5c2a-4ce6-8478-374557b287f3,M12 034,2017-06-19,millen
9237ffc7-1e63-49db-826d-72b690c74e61,M12 024,2017-06-19,millen
ddc623d8-b4f6-4581-ac50-41ef1e475a59,M12 036,2017-06-19,millen
b2814ce2-1260-4e9a-8e57-f3ace7474e1e,M12 041,2017-06-19,millen
d05368a7-6309-4f39-8c2e-70bed190877d,M12 014,2017-06-19,millen
52c0b50b-9c5b-469b-a750-93804085c185,M12 045,2017-06-19,millen
fdda6192-484f-489e-b675-3addf4b74b10,M12 064,2017-06-19,millen
e6e5e908-4ff6-40fb-9e10-e518f657963c,M12 065,2017-06-19,millen
3d9dfee7-46c9-4748-a6c6-f4c5c99c017d,M12 057,2017-06-19,millen
5dbf8746-679a-4f88-8950-04f33e3c8bf7,M12 053,2017-06-19,millen
21b52d87-fa48-464a-98a8-292c6b7c9f94,M12 059,2017-06-19,millen
6e8465a9-cb4b-4c6d-9585-fb757499b540,M12 060,2017-06-19,millen
48aa05f7-79cd-44eb-8a32-848ff2012ea4,M12 061,2017-06-19,millen
0ebfc1e3-5048-4f89-8a8e-a05c25b72667,M12 063,2017-06-19,millen
624d8998-3720-4842-8a55-1e089b124e15,M09 064,2017-06-19,millen
a9ba9e14-6d28-4551-8634-711f7364d548,M09 065,2017-06-19,millen
c62d2a2e-6777-4a0c-a7af-890693c084c7,M09 031,2017-06-19,millen
fc5374b0-46e5-4dd2-8f69-50220012f622,M09 029,2017-06-19,millen
23007e63-6bca-4b3c-8f13-6df5fc5ef90f,M09 002,2017-06-19,millen
ee3a9414-9a98-46e6-a5a9-01e128201224,M12 068,2017-06-19,millen
27f715d0-bd1f-417c-a96a-ec532f8f9501,M12 071,2017-06-19,millen
c2c65ae3-0df6-442b-8b91-b0c7e9bf9900,M12 028,2017-06-19,millen
40f88a57-697d-48a2-92ab-84cd18e19f04,M12 027,2017-06-19,millen
a63b47cd-bd8d-42fd-84b0-3eb11ef8a7dd,M12 026,2017-06-19,millen
42509afe-094d-4e84-9d4b-88adb8ed0bb3,M12 025,2017-06-19,millen
32ad7f28-a049-4081-8195-df49a092559c,M12 044A,2017-06-19,millen
e1f5905c-f7f1-47a8-800d-3e5881e4731a,M12 044,2017-06-19,millen
ffa47b20-41c1-4038-8e83-38715ccb13bd,M12 046,2017-06-19,millen
c19cecfa-6e51-49b5-afd5-dee4a2a140b6,M12 056,2017-06-19,millen
ee296f6a-080e-4e2f-8a91-8c012737e3bf,M12 054,2017-06-19,millen
cd16eb69-a8e2-4990-abae-09002a65c2a0,M12 052,2017-06-19,millen
7489557a-bdc8-4c47-bb76-3ba84a67e286,M12 051,2017-06-19,millen
07ebb87d-d1ed-4779-addd-1530a4d4e487,M12 050,2017-06-19,millen
c1cf8679-7893-4b7d-b2e5-bd185fa70fee,M12 048,2017-06-19,millen
921e1185-10fd-4c45-9442-1b83ebd3f63f,M12 047,2017-06-19,millen
101fa62c-8ceb-409d-af40-3f7217d3713f,M09 137,2017-06-19,millen
c38983ba-8571-439e-918e-ec795b41a885,M09 067,2017-06-19,millen
ea695ef3-3649-4635-ba14-d746b2e63d66,M12 049,2017-06-19,millen
0e0f26bf-d053-4d4c-86b4-42a913d9ded7,M0150037000,2016-06-01,monroe
221ba246-1d76-484f-9cbe-466b3fe856e7,M0170121000,2016-06-01,monroe
9469896f-a32f-40ac-94dd-7d973e247f64,M0170120000,2016-06-01,monroe
f9156584-e075-4258-a072-c0a0915b85d6,M0170119000,2016-06-01,monroe
a52cb7db-9a52-403d-9dd2-946a08e5a118,M0170116000,2016-06-01,monroe
dc254df3-a29a-408e-b817-ee1b61a300d6,M0160112000,2016-06-01,monroe
f9e3bcb9-4bd7-4c34-a66a-bca582050076,M0160117000,2016-06-01,monroe
ee547f6b-c70e-4af5-8f68-d0295482d2e9,M0160114000,2016-06-01,monroe
b275f1a2-6298-4717-aa1d-bca18ecd1cea,M0160113000,2016-06-01,monroe
23641387-5757-441f-80ef-08e6772ffd3f,M0170112000,2016-06-01,monroe
2eb3b1a8-6f7e-4308-9311-ce703f595297,M0150036000,2016-06-01,monroe
f8c40459-0422-45ce-861b-a0ea09e50296,M0170022000,2016-06-01,monroe
f15ddfc7-cab0-44fd-b217-31b88bd35e64,M0150038000,2016-06-01,monroe
017e4683-13eb-4bab-81ef-ca229979e784,M0150039000,2016-06-01,monroe
a996bb9d-0b99-4e6f-9d53-b156f2ce46a7,M0150040000,2016-06-01,monroe
c32203c8-aecc-441f-9692-a6600517ad61,M0150041000,2016-06-01,monroe
5a150229-c0f0-40bb-b3b7-45be7ab96df7,M0160111000,2016-06-01,monroe
4fb7c8e3-df41-4106-aa20-8a7512a6cefe,M0160110000,2016-06-01,monroe
4f0505d0-ead8-47f7-8fcf-63c24021c485,M0160116000,2016-06-01,monroe
9e6a5eee-9f9b-4354-9e02-8cfaa9a6803f,M0160127000,2016-06-01,monroe
7f3b50b0-cf40-4984-ac7b-b8401658adde,M0140179000,2016-06-07,monroe
eb1170c1-46f1-4f7d-bae2-cca81a1ce08a,M0140180000,2016-06-07,monroe
37829d0e-a215-444b-a9ae-439e066a73de,M0140202000,2016-06-07,monroe
5df84fbe-e58e-4aaf-bfe6-9bab7acc528e,M0140204000,2016-06-07,monroe
383ce36e-3caa-435b-abd9-2bf212e1ab5c,M0120103000,2016-06-07,monroe
3fb411ef-8b9e-4a32-9f9c-0dc753ea4218,M0140205000,2016-06-07,monroe
7be10b38-bc16-4b50-ba06-aac1fa4f03c9,M0140205000,2016-06-07,monroe
bfef857c-939a-4689-8323-3a4a882f169f,M0120106000,2016-06-07,monroe
ca61ee67-d426-4c5c-87f1-a46f493e8912,M0120107000,2016-06-07,monroe
89941299-f132-4182-807a-d89c9a1943cb,M0120108000,2016-06-07,monroe
2e8e0a44-3908-4b36-8a5f-e9c852bac4d9,M0120109000,2016-06-07,monroe
daa3a51b-2e9a-4e16-af48-92f5efcd5c69,M0140177000,2016-06-07,monroe
e0589164-9bae-4092-b7df-7f5b6c1ed741,M0130063000,2016-06-07,monroe
6957bd84-c110-44e8-b3c1-0b6d20210d38,M0140176000,2016-06-07,monroe
5702a7a2-fe96-43ac-b14e-c10e9e96a478,M0120100000,2016-06-07,monroe
2429260a-059a-4f17-a20b-3da3f6f20f67,M0140181000,2016-06-07,monroe
fcaff123-1a83-4c87-bd51-fada785dcd4c,M0120097000,2016-06-07,monroe
5527b48f-b320-4484-9719-84465a6978ac,M0140203000,2016-06-07,monroe
b594e772-b220-4798-8760-3405edf5c064,M0120095000,2016-06-07,monroe
745b90f8-d3b5-42e6-a61e-4b93dc730efd,M0120098000,2016-06-07,monroe
2e9fa798-a107-4bd1-a5f2-3c47e89fddbf,M0120094000,2016-06-07,monroe
26953adc-5004-4f43-bb73-3a28e33d0dbe,M0120102000,2016-06-07,monroe
8a00d15a-02a8-4858-aab3-01aa239b61c7,M0140001000,2016-06-07,monroe
0cc0609a-aceb-4e34-bcc9-e7cdea59d1e8,M0120104000,2016-06-07,monroe
519fa2a6-ff6a-4886-b8e3-a601cb1d1a5b,M0160075000,2016-06-07,monroe
0764b872-dda3-4259-8449-6b0fb427f942,M0120105000,2016-06-07,monroe
40ba82ee-e58d-4763-a37e-2ade4a758987,M0160086000,2016-06-07,monroe
58a4501d-6d2f-44c1-9548-2ff48081c5e3,M0120112000,2016-06-07,monroe
092900af-35ed-417c-84f5-d6732416c64d,M0160083000,2016-06-07,monroe
5b9f3d9f-b469-4da0-9bf9-8808697414a8,M0120111000,2016-06-07,monroe
7ab312b7-f339-4794-9c80-861a2aa123dd,M0160077000,2016-06-07,monroe
